id,time,會計年度,款,項,目,節,預算科目編號,預算科目名稱,細目編號,細目名稱,預算數_原預算數,預算數_預算增減數,預算數_合計1,決算數_實現數,決算數_應收數,決算數_保留數,決算數_合計2,預決算比較增減數,決算數占預算數之比率
2001,106,106,,,,01,0420010301-4,一般賠償收入,,,"10,700,000",0,"10,700,000","23,047,035",0,0,"23,047,035","12,347,035",215.39
2001,106,106,03,,,,0500000000-8,規費收入,,,"35,083,000",0,"35,083,000","36,064,957",0,0,"36,064,957","981,957",102.80
2001,106,106,,73,,,0520010000-3,教育部,,,"35,083,000",0,"35,083,000","36,064,957",0,0,"36,064,957","981,957",102.80
2001,106,106,,,01,,0520010100-8,行政規費收入,,,"32,400,000",0,"32,400,000","33,138,611",0,0,"33,138,611","738,611",102.28
2001,106,106,,,,01,0520010101-0,審查費,,,"400,000",0,"400,000","460,500",0,0,"460,500","60,500",115.13
2001,106,106,,,,02,0520010104-9,考試報名費,,,"32,000,000",0,"32,000,000","32,678,111",0,0,"32,678,111","678,111",102.12
2001,106,106,,,02,,0520010300-7,使用規費收入,,,"2,683,000",0,"2,683,000","2,926,346",0,0,"2,926,346","243,346",109.07
2001,106,106,,,,01,0520010305-0,資料使用費,,,"5,000",0,"5,000","1,158,806",0,0,"1,158,806","1,153,806","23,176.12"
2001,106,106,,,,02,0520010312-6,場地設施使用費,,,"2,678,000",0,"2,678,000","1,767,540",0,0,"1,767,540","-910,460",66.00
2001,106,106,04,,,,0700000000-9,財產收入,,,"1,086,000",0,"1,086,000","6,082,312",0,0,"6,082,312","4,996,312",560.07
2001,106,106,,100,,,0720010000-4,教育部,,,"1,086,000",0,"1,086,000","6,082,312",0,0,"6,082,312","4,996,312",560.07
2001,106,106,,,01,,0720010100-9,財產孳息,,,"971,000",0,"971,000","5,862,159",0,0,"5,862,159","4,891,159",603.72
2001,106,106,,,,01,0720010101-1,利息收入,,,0,0,0,"722,160",0,0,"722,160","722,160",
2001,106,106,,,,02,0720010105-2,權利金,,,0,0,0,"3,500,309",0,0,"3,500,309","3,500,309",
2001,106,106,,,,03,0720010106-5,租金收入,,,"971,000",0,"971,000","1,639,690",0,0,"1,639,690","668,690",168.87
2001,106,106,,,02,,0720010600-1,廢舊物資售價,,,"115,000",0,"115,000","220,153",0,0,"220,153","105,153",191.44
2001,106,106,07,,,,1100000000-2,其他收入,,,"210,000,000",0,"210,000,000","597,343,685",0,0,"597,343,685","387,343,685",284.45
2001,106,106,,97,,,1120010000-8,教育部,,,"210,000,000",0,"210,000,000","597,343,685",0,0,"597,343,685","387,343,685",284.45
2001,106,106,,,01,,1120010900-9,雜項收入,,,"210,000,000",0,"210,000,000","597,343,685",0,0,"597,343,685","387,343,685",284.45
2001,106,106,,,,01,1120010901-1,收回以前年度歲出,,,"200,000,000",0,"200,000,000","327,108,336",0,0,"327,108,336","127,108,336",163.55
2001,106,106,,,,02,1120010909-3,其他雜項收入,,,"10,000,000",0,"10,000,000","270,235,349",0,0,"270,235,349","260,235,349","2,702.35"
2001,106,106,,,,,經常門小計,,,,"256,869,000",0,"256,869,000","663,688,489",0,0,"663,688,489","406,819,489",258.38
2001,106,106,null,null,null,null,資本門小計,,0,0,0,0,0,0,0,0,0,0,
2001,106,106,,,,,合計,,,,"256,869,000",0,"256,869,000","663,688,489",0,0,"663,688,489","406,819,489",258.38
2001,107,107,02,,,,0400000000-2,罰款及賠償收入,,,"13,600,000",0,"13,600,000","25,982,831",0,0,"25,982,831","12,382,831",191.05
2001,107,107,,86,,,0420010000-8,教育部,,,"13,600,000",0,"13,600,000","25,982,831",0,0,"25,982,831","12,382,831",191.05
2001,107,107,,,01,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,"1,966,500",0,0,"1,966,500","1,966,500",
2001,107,107,,,,01,0420010101-5,罰金罰鍰,,,0,0,0,"1,966,500",0,0,"1,966,500","1,966,500",
2001,107,107,,,02,,0420010300-1,賠償收入,,,"13,600,000",0,"13,600,000","24,016,331",0,0,"24,016,331","10,416,331",176.59
2001,107,107,,,,01,0420010301-4,一般賠償收入,,,"13,600,000",0,"13,600,000","24,016,331",0,0,"24,016,331","10,416,331",176.59
2001,107,107,03,,,,0500000000-8,規費收入,,,"41,305,000",0,"41,305,000","33,729,476",0,0,"33,729,476","-7,575,524",81.66
2001,107,107,,76,,,0520010000-3,教育部,,,"41,305,000",0,"41,305,000","33,729,476",0,0,"33,729,476","-7,575,524",81.66
2001,107,107,,,01,,0520010100-8,行政規費收入,,,"38,400,000",0,"38,400,000","33,040,883",0,0,"33,040,883","-5,359,117",86.04
2001,107,107,,,,01,0520010101-0,審查費,,,"400,000",0,"400,000","378,500",0,0,"378,500","-21,500",94.63
2001,107,107,,,,02,0520010104-9,考試報名費,,,"38,000,000",0,"38,000,000","32,662,383",0,0,"32,662,383","-5,337,617",85.95
2001,107,107,,,02,,0520010300-7,使用規費收入,,,"2,905,000",0,"2,905,000","688,593",0,0,"688,593","-2,216,407",23.70
2001,107,107,,,,01,0520010305-0,資料使用費,,,"5,000",0,"5,000","63,443",0,0,"63,443","58,443","1,268.86"
2001,107,107,,,,02,0520010312-6,場地設施使用費,,,"2,900,000",0,"2,900,000","625,100",0,0,"625,100","-2,274,900",21.56
2001,107,107,,,,03,0520010313-9,服務費,,,0,0,0,50,0,0,50,50,
2001,107,107,04,,,,0700000000-9,財產收入,,,"14,666,000",0,"14,666,000","6,838,735","11,287,500",0,"18,126,235","3,460,235",123.59
2001,107,107,,100,,,0720010000-4,教育部,,,"14,666,000",0,"14,666,000","6,838,735","11,287,500",0,"18,126,235","3,460,235",123.59
2001,107,107,,,01,,0720010100-9,財產孳息,,,"14,551,000",0,"14,551,000","6,372,323","11,287,500",0,"17,659,823","3,108,823",121.37
2001,107,107,,,,01,0720010101-1,利息收入,,,0,0,0,"819,578",0,0,"819,578","819,578",
2001,107,107,,,,02,0720010105-2,權利金,,,0,0,0,"108,829",0,0,"108,829","108,829",
2001,107,107,,,,03,0720010106-5,租金收入,,,"14,551,000",0,"14,551,000","5,443,916","11,287,500",0,"16,731,416","2,180,416",114.98
2001,107,107,,,03,,0720010600-1,廢舊物資售價,,,"115,000",0,"115,000","466,412",0,0,"466,412","351,412",405.58
2001,107,107,07,,,,1100000000-2,其他收入,,,"323,403,000",0,"323,403,000","498,822,104","54,275",0,"498,876,379","175,473,379",154.26
2001,107,107,,98,,,1120010000-8,教育部,,,"323,403,000",0,"323,403,000","498,822,104","54,275",0,"498,876,379","175,473,379",154.26
2001,107,107,,,01,,1120010900-9,雜項收入,,,"323,403,000",0,"323,403,000","498,822,104","54,275",0,"498,876,379","175,473,379",154.26
2001,107,107,,,,01,1120010901-1,收回以前年度歲出,,,"313,403,000",0,"313,403,000","490,907,234","54,275",0,"490,961,509","177,558,509",156.66
2001,107,107,,,,02,1120010909-3,其他雜項收入,,,"10,000,000",0,"10,000,000","7,914,870",0,0,"7,914,870","-2,085,130",79.15
2001,107,107,,,,,經常門小計,,,,"392,974,000",0,"392,974,000","565,373,146","11,341,775",0,"576,714,921","183,740,921",146.76
2001,107,107,null,null,null,null,資本門小計,,0,0,0,0,0,0,0,0,0,0,
2001,107,107,,,,,合計,,,,"392,974,000",0,"392,974,000","565,373,146","11,341,775",0,"576,714,921","183,740,921",146.76
2001,108,108,02,,,,0400000000-2,罰款及賠償收入,,,"13,600,000",0,"13,600,000","39,003,287",0,0,"39,003,287","25,403,287",286.79
2001,108,108,,87,,,0420010000-8,教育部,,,"13,600,000",0,"13,600,000","39,003,287",0,0,"39,003,287","25,403,287",286.79
2001,108,108,,,01,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,"2,135,000",0,0,"2,135,000","2,135,000",
2001,108,108,,,,01,0420010101-5,罰金罰鍰,,,0,0,0,"2,135,000",0,0,"2,135,000","2,135,000",
2001,108,108,,,02,,0420010300-1,賠償收入,,,"13,600,000",0,"13,600,000","35,168,387",0,0,"35,168,387","21,568,387",258.59
2001,108,108,,,,01,0420010301-4,一般賠償收入,,,"13,600,000",0,"13,600,000","35,168,387",0,0,"35,168,387","21,568,387",258.59
2001,108,108,,,03,,0420010200-7,沒入及沒收財物,,,0,0,0,"1,699,900",0,0,"1,699,900","1,699,900",
2001,108,108,,,,01,0420010201-0,沒入金,,,0,0,0,"1,699,900",0,0,"1,699,900","1,699,900",
2001,108,108,03,,,,0500000000-8,規費收入,,,"45,528,000",0,"45,528,000","54,833,790",0,0,"54,833,790","9,305,790",120.44
2001,108,108,,78,,,0520010000-3,教育部,,,"45,528,000",0,"45,528,000","54,833,790",0,0,"54,833,790","9,305,790",120.44
2001,108,108,,,01,,0520010100-8,行政規費收入,,,"45,262,000",0,"45,262,000","54,113,468",0,0,"54,113,468","8,851,468",119.56
2001,108,108,,,,01,0520010101-0,審查費,,,"900,000",0,"900,000","1,079,500",0,0,"1,079,500","179,500",119.94
2001,108,108,,,,02,0520010104-9,考試報名費,,,"44,362,000",0,"44,362,000","53,033,968",0,0,"53,033,968","8,671,968",119.55
2001,108,108,,,02,,0520010300-7,使用規費收入,,,"266,000",0,"266,000","720,322",0,0,"720,322","454,322",270.80
2001,108,108,,,,01,0520010305-0,資料使用費,,,"5,000",0,"5,000","17,189",0,0,"17,189","12,189",343.78
2001,108,108,,,,02,0520010312-6,場地設施使用費,,,"261,000",0,"261,000","702,098",0,0,"702,098","441,098",269.00
2001,108,108,,,,03,0520010313-9,服務費,,,0,0,0,"1,035",0,0,"1,035","1,035",
2001,108,108,04,,,,0700000000-9,財產收入,,,"26,932,000",0,"26,932,000","16,135,703","11,287,500",0,"27,423,203","491,203",101.82
2001,108,108,,99,,,0720010000-4,教育部,,,"26,932,000",0,"26,932,000","16,135,703","11,287,500",0,"27,423,203","491,203",101.82
2001,108,108,,,01,,0720010100-9,財產孳息,,,"26,817,000",0,"26,817,000","15,931,247","11,287,500",0,"27,218,747","401,747",101.50
2001,108,108,,,,01,0720010101-1,利息收入,,,0,0,0,"658,228",0,0,"658,228","658,228",
2001,108,108,,,,02,0720010105-2,權利金,,,0,0,0,"59,118",0,0,"59,118","59,118",
2001,108,108,,,,03,0720010106-5,租金收入,,,"26,817,000",0,"26,817,000","15,213,901","11,287,500",0,"26,501,401","-315,599",98.82
2001,108,108,,,02,,0720010600-1,廢舊物資售價,,,"115,000",0,"115,000","204,456",0,0,"204,456","89,456",177.79
2001,108,108,07,,,,1100000000-2,其他收入,,,"323,203,000",0,"323,203,000","715,276,742","2,357,759",0,"717,634,501","394,431,501",222.04
2001,108,108,,99,,,1120010000-8,教育部,,,"323,203,000",0,"323,203,000","715,276,742","2,357,759",0,"717,634,501","394,431,501",222.04
2001,108,108,,,01,,1120010900-9,雜項收入,,,"323,203,000",0,"323,203,000","715,276,742","2,357,759",0,"717,634,501","394,431,501",222.04
2001,108,108,,,,01,1120010901-1,收回以前年度歲出,,,"313,403,000",0,"313,403,000","636,855,508","2,357,759",0,"639,213,267","325,810,267",203.96
2001,108,108,,,,02,1120010909-3,其他雜項收入,,,"9,800,000",0,"9,800,000","78,421,234",0,0,"78,421,234","68,621,234",800.22
2001,108,108,,,,,經常門小計,,,,"409,263,000",0,"409,263,000","825,249,522","13,645,259",0,"838,894,781","429,631,781",204.98
2001,108,108,null,null,null,null,資本門小計,,0,0,0,0,0,0,0,0,0,0,
2001,108,108,,,,,合計,,,,"409,263,000",0,"409,263,000","825,249,522","13,645,259",0,"838,894,781","429,631,781",204.98
2001,109,109,2,,,,0400000000-2,罰款及賠償收入,,,13600000,0,13600000,34616146,0,0,34616146,21016146,254.53
2001,109,109,,87,,,0420010000-8,教育部,,,13600000,0,13600000,34616146,0,0,34616146,21016146,254.53
2001,109,109,,,1,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,3522137,0,0,3522137,3522137,0.00
2001,109,109,,,,1,0420010101-5,罰金罰鍰,,,0,0,0,3522137,0,0,3522137,3522137,0.00
2001,109,109,,,2,,0420010300-1,賠償收入,,,13600000,0,13600000,31094009,0,0,31094009,17494009,228.63
2001,109,109,,,,1,0420010301-4,一般賠償收入,,,13600000,0,13600000,31094009,0,0,31094009,17494009,228.63
2001,109,109,3,,,,0500000000-8,規費收入,,,42454000,0,42454000,65874561,0,0,65874561,23420561,155.17
2001,109,109,,79,,,0520010000-3,教育部,,,42454000,0,42454000,65874561,0,0,65874561,23420561,155.17
2001,109,109,,,1,,0520010100-8,行政規費收入,,,39732000,0,39732000,63406959,0,0,63406959,23674959,159.59
2001,109,109,,,,1,0520010101-0,審查費,,,900000,0,900000,9095000,0,0,9095000,8195000,1010.56
2001,109,109,,,,2,0520010104-9,考試報名費,,,38832000,0,38832000,54311959,0,0,54311959,15479959,139.86
2001,109,109,,,2,,0520010300-7,使用規費收入,,,2722000,0,2722000,2467602,0,0,2467602,-254398,90.65
2001,109,109,,,,1,0520010303-5,資料使用費,,,5000,0,5000,21440,0,0,21440,16440,428.80
2001,109,109,,,,2,0520010306-3,場地設施使用費,,,2717000,0,2717000,2446162,0,0,2446162,-270838,90.03
2001,109,109,4,,,,0700000000-9,財產收入,,,26932000,0,26932000,23467485,4086000,0,27553485,621485,102.31
2001,109,109,,99,,,0720010000-4,教育部,,,26932000,0,26932000,23467485,4086000,0,27553485,621485,102.31
2001,109,109,,,1,,0720010100-9,財產孳息,,,26817000,0,26817000,23402630,4086000,0,27488630,671630,102.50
2001,109,109,,,,1,0720010101-1,利息收入,,,0,0,0,199636,0,0,199636,199636,0.00
2001,109,109,,,,2,0720010102-4,權利金,,,0,0,0,349304,0,0,349304,349304,0.00
2001,109,109,,,,3,0720010103-7,租金收入,,,26817000,0,26817000,22853690,4086000,0,26939690,122690,100.46
2001,109,109,,,2,,0720010500-7,廢舊物資售價,,,115000,0,115000,64855,0,0,64855,-50145,56.40
2001,109,109,7,,,,1200000000-8,其他收入,,,323203000,0,323203000,604714156,0,0,604714156,281511156,187.10
2001,109,109,,98,,,1220010000-3,教育部,,,323203000,0,323203000,604714156,0,0,604714156,281511156,187.10
2001,109,109,,,1,,1220010200-2,雜項收入,,,323203000,0,323203000,604714156,0,0,604714156,281511156,187.10
2001,109,109,,,,1,1220010201-5,收回以前年度歲出,,,313403000,0,313403000,584432838,0,0,584432838,271029838,186.48
2001,109,109,,,,2,1220010210-6,其他雜項收入,,,9800000,0,9800000,20281318,0,0,20281318,10481318,206.95
2001,109,109,,,,,經常門小計,,,,406189000,0,406189000,728672348,4086000,0,732758348,326569348,180.40
2001,109,109,,,,,資本門小計,,0,0,0,0,0,0,0,0,0,0,0.00
2001,109,109,,,,,合計,,,,406189000,0,406189000,728672348,4086000,0,732758348,326569348,180.40
2001,110,110,2,,,,0400000000-2,罰款及賠償收入,,,13600000,0,13600000,37548671,0,0,37548671,23948671,276.09
2001,110,110,,88,,,0420010000-8,教育部,,,13600000,0,13600000,37548671,0,0,37548671,23948671,276.09
2001,110,110,,,1,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,7472636,0,0,7472636,7472636,0.00
2001,110,110,,,,1,0420010101-5,罰金罰鍰,,,0,0,0,7472636,0,0,7472636,7472636,0.00
2001,110,110,,,3,,0420010300-1,賠償收入,,,13600000,0,13600000,30076035,0,0,30076035,16476035,221.15
2001,110,110,,,,1,0420010301-4,一般賠償收入,,,13600000,0,13600000,30076035,0,0,30076035,16476035,221.15
2001,110,110,3,,,,0500000000-8,規費收入,,,42649000,0,42649000,45592734,0,0,45592734,2943734,106.90
2001,110,110,,77,,,0520010000-3,教育部,,,42649000,0,42649000,45592734,0,0,45592734,2943734,106.90
2001,110,110,,,1,,0520010100-8,行政規費收入,,,39927000,0,39927000,43404732,0,0,43404732,3477732,108.71
2001,110,110,,,,1,0520010101-0,審查費,,,900000,0,900000,1237470,0,0,1237470,337470,137.50
2001,110,110,,,,2,0520010104-9,考試報名費,,,39027000,0,39027000,42167262,0,0,42167262,3140262,108.05
2001,110,110,,,2,,0520010300-7,使用規費收入,,,2722000,0,2722000,2188002,0,0,2188002,-533998,80.38
2001,110,110,,,,1,0520010303-5,資料使用費,,,5000,0,5000,16006,0,0,16006,11006,320.12
2001,110,110,,,,2,0520010306-3,場地設施使用費,,,2717000,0,2717000,2171996,0,0,2171996,-545004,79.94
2001,110,110,4,,,,0700000000-9,財產收入,,,26883000,0,26883000,14710416,11917500,0,26627916,-255084,99.05
2001,110,110,,101,,,0720010000-4,教育部,,,26883000,0,26883000,14710416,11917500,0,26627916,-255084,99.05
2001,110,110,,,1,,0720010100-9,財產孳息,,,26798000,0,26798000,14583216,11917500,0,26500716,-297284,98.89
2001,110,110,,,,1,0720010101-1,利息收入,,,0,0,0,268874,0,0,268874,268874,0.00
2001,110,110,,,,2,0720010102-4,權利金,,,0,0,0,1225912,0,0,1225912,1225912,0.00
2001,110,110,,,,3,0720010103-7,租金收入,,,26798000,0,26798000,13088430,11917500,0,25005930,-1792070,93.31
2001,110,110,,,2,,0720010500-7,廢舊物資售價,,,85000,0,85000,127200,0,0,127200,42200,149.65
2001,110,110,7,,,,1200000000-8,其他收入,,,389104000,0,389104000,814633497,1262617,0,815896114,426792114,209.69
2001,110,110,,100,,,1220010000-3,教育部,,,389104000,0,389104000,814633497,1262617,0,815896114,426792114,209.69
2001,110,110,,,1,,1220010200-2,雜項收入,,,389104000,0,389104000,814633497,1262617,0,815896114,426792114,209.69
2001,110,110,,,,1,1220010201-5,收回以前年度歲出,,,355000000,0,355000000,758492423,1262617,0,759755040,404755040,214.02
2001,110,110,,,,2,1220010210-6,其他雜項收入,,,34104000,0,34104000,56141074,0,0,56141074,22037074,164.62
2001,110,110,,,,,經常門小計,,,,472236000,0,472236000,912485318,13180117,0,925665435,453429435,196.02
2001,110,110,,,,,資本門小計,,0,0,0,0,0,0,0,0,0,0,0.00
2001,110,110,,,,,合計,,,,472236000,0,472236000,912485318,13180117,0,925665435,453429435,196.02
2001,111,111,2,,,,0400000000-2,罰款及賠償收入,,,19600000,0,19600000,48044194,0,0,48044194,28444194,245.12
2001,111,111,,86,,,0420010000-8,教育部,,,19600000,0,19600000,48044194,0,0,48044194,28444194,245.12
2001,111,111,,,1,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,11560422,0,0,11560422,11560422,0.00
2001,111,111,,,,1,0420010101-5,罰金罰鍰,,,0,0,0,11560422,0,0,11560422,11560422,0.00
2001,111,111,,,2,,0420010300-1,賠償收入,,,19600000,0,19600000,36483772,0,0,36483772,16883772,186.14
2001,111,111,,,,1,0420010301-4,一般賠償收入,,,19600000,0,19600000,36483772,0,0,36483772,16883772,186.14
2001,111,111,3,,,,0500000000-8,規費收入,,,49016000,0,49016000,64804937,0,0,64804937,15788937,132.21
2001,111,111,,77,,,0520010000-3,教育部,,,49016000,0,49016000,64804937,0,0,64804937,15788937,132.21
2001,111,111,,,1,,0520010100-8,行政規費收入,,,46142000,0,46142000,62087360,0,0,62087360,15945360,134.56
2001,111,111,,,,1,0520010101-0,審查費,,,850000,0,850000,8783070,0,0,8783070,7933070,1033.30
2001,111,111,,,,2,0520010104-9,考試報名費,,,45292000,0,45292000,53304290,0,0,53304290,8012290,117.69
2001,111,111,,,2,,0520010300-7,使用規費收入,,,2874000,0,2874000,2717577,0,0,2717577,-156423,94.56
2001,111,111,,,,1,0520010303-5,資料使用費,,,5000,0,5000,24645,0,0,24645,19645,492.90
2001,111,111,,,,2,0520010306-3,場地設施使用費,,,2869000,0,2869000,2692932,0,0,2692932,-176068,93.86
2001,111,111,4,,,,0700000000-9,財產收入,,,27689000,0,27689000,17710422,13657200,0,31367622,3678622,113.29
2001,111,111,,101,,,0720010000-4,教育部,,,27689000,0,27689000,17710422,13657200,0,31367622,3678622,113.29
2001,111,111,,,1,,0720010100-9,財產孳息,,,27604000,0,27604000,17681723,13657200,0,31338923,3734923,113.53
2001,111,111,,,,1,0720010101-1,利息收入,,,0,0,0,570396,0,0,570396,570396,0.00
2001,111,111,,,,2,0720010102-4,權利金,,,0,0,0,1042814,0,0,1042814,1042814,0.00
2001,111,111,,,,3,0720010103-7,租金收入,,,27604000,0,27604000,16068513,13657200,0,29725713,2121713,107.69
2001,111,111,,,2,,0720010500-7,廢舊物資售價,,,85000,0,85000,28699,0,0,28699,-56301,33.76
2001,111,111,7,,,,1200000000-8,其他收入,,,452687000,0,452687000,797518627,510880,0,798029507,345342507,176.29
2001,111,111,,101,,,1220010000-3,教育部,,,452687000,0,452687000,797518627,510880,0,798029507,345342507,176.29
2001,111,111,,,1,,1220010200-2,雜項收入,,,452687000,0,452687000,797518627,510880,0,798029507,345342507,176.29
2001,111,111,,,,1,1220010201-5,收回以前年度歲出,,,441075000,0,441075000,761173758,510880,0,761684638,320609638,172.69
2001,111,111,,,,2,1220010210-6,其他雜項收入,,,11612000,0,11612000,36344869,0,0,36344869,24732869,312.99
2001,111,111,,,,,經常門小計,,,,548992000,0,548992000,928078180,14168080,0,942246260,393254260,171.63
2001,111,111,,,,,資本門小計,,0,0,0,0,0,0,0,0,0,0,0.00
2001,111,111,,,,,合計,,,,548992000,0,548992000,928078180,14168080,0,942246260,393254260,171.63
2001,112,112,2,,,,0400000000-2,罰款及賠償收入,,,22600000,0,22600000,42387466,8720,0,42396186,19796186,187.59
2001,112,112,,92,,,0420010000-8,教育部,,,22600000,0,22600000,42387466,8720,0,42396186,19796186,187.59
2001,112,112,,,1,,0420010100-2,罰金罰鍰及怠金,,,0,0,0,11520480,0,0,11520480,11520480,0.00
2001,112,112,,,,1,0420010101-5,罰金罰鍰,,,0,0,0,11520480,0,0,11520480,11520480,0.00
2001,112,112,,,2,,0420010300-1,賠償收入,,,22600000,0,22600000,30866986,8720,0,30875706,8275706,136.62
2001,112,112,,,,1,0420010301-4,一般賠償收入,,,22600000,0,22600000,30866986,8720,0,30875706,8275706,136.62
2001,112,112,3,,,,0500000000-8,規費收入,,,52392000,0,52392000,80555127,0,0,80555127,28163127,153.75
2001,112,112,,75,,,0520010000-3,教育部,,,52392000,0,52392000,80555127,0,0,80555127,28163127,153.75
2001,112,112,,,1,,0520010100-8,行政規費收入,,,49518000,0,49518000,78262163,0,0,78262163,28744163,158.05
2001,112,112,,,,1,0520010101-0,審查費,,,850000,0,850000,825515,0,0,825515,-24485,97.12
2001,112,112,,,,2,0520010104-9,考試報名費,,,48668000,0,48668000,77436648,0,0,77436648,28768648,159.11
2001,112,112,,,2,,0520010300-7,使用規費收入,,,2874000,0,2874000,2292964,0,0,2292964,-581036,79.78
2001,112,112,,,,1,0520010303-5,資料使用費,,,5000,0,5000,32640,0,0,32640,27640,652.80
2001,112,112,,,,2,0520010306-3,場地設施使用費,,,2869000,0,2869000,2260324,0,0,2260324,-608676,78.78
2001,112,112,4,,,,0700000000-9,財產收入,,,27719000,0,27719000,22271873,12579000,0,34850873,7131873,125.73
2001,112,112,,101,,,0720010000-4,教育部,,,27719000,0,27719000,22271873,12579000,0,34850873,7131873,125.73
2001,112,112,,,1,,0720010100-9,財產孳息,,,27634000,0,27634000,18414713,12579000,0,30993713,3359713,112.16
2001,112,112,,,,1,0720010101-1,利息收入,,,0,0,0,1247099,0,0,1247099,1247099,0.00
2001,112,112,,,,2,0720010102-4,權利金,,,0,0,0,1450433,0,0,1450433,1450433,0.00
2001,112,112,,,,3,0720010103-7,租金收入,,,27634000,0,27634000,15717181,12579000,0,28296181,662181,102.40
2001,112,112,,,2,,0720010500-7,廢舊物資售價,,,85000,0,85000,3857160,0,0,3857160,3772160,4537.84
2001,112,112,7,,,,1200000000-8,其他收入,,,495821000,0,495821000,785156504,0,0,785156504,289335504,158.35
2001,112,112,,100,,,1220010000-3,教育部,,,495821000,0,495821000,785156504,0,0,785156504,289335504,158.35
2001,112,112,,,1,,1220010200-2,雜項收入,,,495821000,0,495821000,785156504,0,0,785156504,289335504,158.35
2001,112,112,,,,1,1220010201-5,收回以前年度歲出,,,483206000,0,483206000,683243528,0,0,683243528,200037528,141.40
2001,112,112,,,,2,1220010210-6,其他雜項收入,,,12615000,0,12615000,101912976,0,0,101912976,89297976,807.87
2001,112,112,,,,,經常門小計,,,,598532000,0,598532000,930370970,12587720,0,942958690,344426690,157.55
2001,112,112,,,,,資本門小計,,0,0,0,0,0,0,0,0,0,0,0.00
2001,112,112,,,,,合計,,,,598532000,0,598532000,930370970,12587720,0,942958690,344426690,157.55
