id,time,會計年度,款,項,目,節,預算科目編號,預算科目名稱,分計畫編號,分計畫名稱,經常支出_人事費,經常支出_業務費,經常支出_獎補助費,經常支出_債務費,經常支出_小計,資本資出_業務費,資本資出_設備及投資,資本資出_獎補助費,資本資出_小計,合計,備註
2001,109,109,,,4,,5120010500-6,終身教育,,,0,13455042,2103000,0,15558042,0,1037500,410137102,411174602,426732644,
2001,109,109,,,,1,5120010501-9,"終身教育行政及
督導",,,0,13455042,2103000,0,15558042,0,1037500,410137102,411174602,426732644,
2001,109,109,,,5,,5120010700-5,學務與輔導,,,0,9403337,42794861,0,52198198,97954,1800000,2940000,4837954,57036152,
2001,109,109,,,,1,5120010701-8,"學生事務與特殊
教育行政及督導",,,0,9403337,42794861,0,52198198,97954,1800000,2940000,4837954,57036152,
2001,109,109,,,6,,5120010900-4,各項教育推展,,,0,10204245,509800,0,10714045,366876,1694908,5024100,7085884,17799929,
2001,109,109,,,,1,5120010904-5,"資訊與科技教育
行政及督導",,,0,9551121,509800,0,10060921,0,1694908,5024100,6719008,16779929,
2001,109,109,,,,2,5120010908-6,"國際及兩岸教育
交流",,,0,653124,0,0,653124,366876,0,0,366876,1020000,
2001,109,109,,,7,,5120018100-1,非營業特種基金,,,0,0,0,0,0,0,76658000,0,76658000,76658000,
2001,109,109,,,,1,5120018110-5,"國立大學校院校
務及附設醫院基
金",,,0,0,0,0,0,0,76658000,0,76658000,76658000,
2001,109,109,,,10,,5320011100-4,"加強文化與育樂活
動",,,0,0,0,0,0,0,0,5152592,5152592,5152592,
2001,109,109,,,,1,5320011101-7,"國立社教機構創
新與發展",,,0,0,0,0,0,0,0,5152592,5152592,5152592,
2001,109,109,,,,,,保留數,,,0,59066040,159835334,0,218901374,7234830,117936137,641050474,766221441,985122815,
2001,109,109,,,,,,合計,,,13013971932,2882767350,97970751422,0,113867490704,117130849,7761972406,5512196029,13391299284,127258789988,
2001,110,110,11,,,,0020000000-0,教育部主管,,,0,0,0,0,0,0,0,0,0,0,
2001,110,110,,1,,,0020010000-6,教育部,,,14473816840,2632199841,96989276626,0,114095293307,81619609,7685800515,4964955111,12732375235,126827668542,
2001,110,110,,,1,,5120010100-8,一般行政,,,641365333,188224388,194640610,0,1024230331,1074965,12547746,1298374,14921085,1039151416,
2001,110,110,,,2,,5120010200-2,高等教育,,,0,738964159,84325855800,0,85064819959,27140298,3330205246,4452322812,7809668356,92874488315,
2001,110,110,,,,1,5120010201-5,"高等教育行政及
督導",,,0,342049565,12188578477,0,12530628042,9913946,2437160052,862524795,3309598793,15840226835,
2001,110,110,,,,2,5120010202-8,"技術職業教育行
政及督導",,,0,347391557,6237965558,0,6585357115,17116352,893045194,583297152,1493458698,8078815813,
2001,110,110,,,,3,5120010203-0,"國立大學校院教
學與研究輔助",,,0,0,45953051000,0,45953051000,0,0,0,0,45953051000,
2001,110,110,,,,4,5120010204-3,"私立學校教學獎
助",,,0,49523037,19946260765,0,19995783802,110000,0,3006500865,3006610865,23002394667,
2001,110,110,,,3,,5120010300-7,中等教育,,,0,522606334,696461024,0,1219067358,25106356,20732374,80896137,126734867,1345802225,
2001,110,110,,,,1,5120010301-0,"師資培育與藝術
教育行政及督導",,,0,522606334,696461024,0,1219067358,25106356,20732374,80896137,126734867,1345802225,
2001,110,110,,,4,,5120010500-6,終身教育,,,30777711,343580771,1205484923,0,1579843405,1930000,291422029,210694467,504046496,2083889901,
2001,110,110,,,,1,5120010501-9,"終身教育行政及
督導",,,0,291410763,1202488923,0,1493899686,1930000,284959219,210694467,497583686,1991483372,
2001,110,110,,,,2,5120010507-5,"國立臺灣藝術教
育館行政及推展",,,30777711,52170008,2996000,0,85943719,0,6462810,0,6462810,92406529,
2001,110,110,,,5,,5120010700-5,學務與輔導,,,0,239005448,1415805336,0,1654810784,15279590,51421756,60710400,127411746,1782222530,
2001,110,110,,,,1,5120010701-8,"學生事務與特殊
教育行政及督導",,,0,239005448,1415805336,0,1654810784,15279590,51421756,60710400,127411746,1782222530,
2001,110,110,,,6,,5120010900-4,各項教育推展,,,0,599818741,2784733933,0,3384552674,11088400,134838696,143445895,289372991,3673925665,
2001,110,110,,,,1,5120010904-5,"資訊與科技教育
行政及督導",,,0,466873397,1226650959,0,1693524356,360000,134232517,142748895,277341412,1970865768,
2001,110,110,,,,2,5120010908-6,"國際及兩岸教育
交流",,,0,132945344,1558082974,0,1691028318,10728400,606179,697000,12031579,1703059897,
2001,110,110,,,7,,5120018100-1,非營業特種基金,,,0,0,0,0,0,0,3606133000,0,3606133000,3606133000,
2001,110,110,,,,1,5120018110-5,"國立大學校院校
務及附設醫院基
金",,,0,0,0,0,0,0,3606133000,0,3606133000,3606133000,
2001,110,110,,,9,,5320011100-4,"加強文化與育樂活
動",,,0,0,1089043000,0,1089043000,0,238499668,15587026,254086694,1343129694,
2001,110,110,,,,1,5320011101-7,"國立社教機構創
新與發展",,,0,0,30682000,0,30682000,0,238499668,15587026,254086694,284768694,
2001,110,110,,,,2,5320011103-2,"教育部所屬機構
維持及發展輔助",,,0,0,1058361000,0,1058361000,0,0,0,0,1058361000,
2001,110,110,,,10,,7620012100-9,"學校教職員暨社教
機構聘任人員退休
撫卹給付",,,13801673796,0,5277252000,0,19078925796,0,0,0,0,19078925796,
2001,110,110,,,,,,小計,,,14473816840,2632199841,96989276626,0,114095293307,81619609,7685800515,4964955111,12732375235,126827668542,
2001,110,110,11,,,,0020000000-0,教育部主管,,,0,0,0,0,0,0,0,0,0,0,
2001,110,110,,1,,,0020010000-6,教育部,,,0,101418749,68378664,0,169797413,2155836,761620949,505519851,1269296636,1439094049,
2001,110,110,,,1,,5120010100-8,一般行政,,,0,2507628,0,0,2507628,0,3093449,0,3093449,5601077,
2001,110,110,,,2,,5120010200-2,高等教育,,,0,3317950,29686604,0,33004554,0,20700000,0,20700000,53704554,
2001,110,110,,,,1,5120010201-5,"高等教育行政及
督導",,,0,1100000,29023000,0,30123000,0,20700000,0,20700000,50823000,
2001,110,110,,,,2,5120010202-8,"技術職業教育行
政及督導",,,0,2027950,663604,0,2691554,0,0,0,0,2691554,
2001,110,110,,,,4,5120010204-3,"私立學校教學獎
助",,,0,190000,0,0,190000,0,0,0,0,190000,
2001,110,110,,,3,,5120010300-7,中等教育,,,0,19544000,0,0,19544000,1830500,0,0,1830500,21374500,
2001,110,110,,,,1,5120010301-0,"師資培育與藝術
教育行政及督導",,,0,19544000,0,0,19544000,1830500,0,0,1830500,21374500,
2001,110,110,,,4,,5120010500-6,終身教育,,,0,34822560,2872200,0,37694760,0,0,459858070,459858070,497552830,
2001,110,110,,,,1,5120010501-9,"終身教育行政及
督導",,,0,34193500,2872200,0,37065700,0,0,459858070,459858070,496923770,
2001,110,110,,,,2,5120010507-5,"國立臺灣藝術教
育館行政及推展",,,0,629060,0,0,629060,0,0,0,0,629060,
2001,110,110,,,5,,5120010700-5,學務與輔導,,,0,11725307,0,0,11725307,325336,0,890900,1216236,12941543,
2001,110,110,,,,1,5120010701-8,"學生事務與特殊
教育行政及督導",,,0,11725307,0,0,11725307,325336,0,890900,1216236,12941543,
2001,110,110,,,6,,5120010900-4,各項教育推展,,,0,29501304,35819860,0,65321164,0,471597500,8728173,480325673,545646837,
2001,110,110,,,,1,5120010904-5,"資訊與科技教育
行政及督導",,,0,28657202,11286000,0,39943202,0,471597500,8728173,480325673,520268875,
2001,110,110,,,,2,5120010908-6,"國際及兩岸教育
交流",,,0,844102,24533860,0,25377962,0,0,0,0,25377962,
2001,110,110,,,7,,5120018100-1,非營業特種基金,,,0,0,0,0,0,0,251783000,0,251783000,251783000,
2001,110,110,,,,1,5120018110-5,"國立大學校院校
務及附設醫院基
金",,,0,0,0,0,0,0,251783000,0,251783000,251783000,
2001,110,110,,,9,,5320011100-4,"加強文化與育樂活
動",,,0,0,0,0,0,0,14447000,36042708,50489708,50489708,
2001,110,110,,,,1,5320011101-7,"國立社教機構創
新與發展",,,0,0,0,0,0,0,14447000,36042708,50489708,50489708,
2001,110,110,,,,,,保留數,,,0,101418749,68378664,0,169797413,2155836,761620949,505519851,1269296636,1439094049,
2001,110,110,,,,,,合計,,,14473816840,2733618590,97057655290,0,114265090720,83775445,8447421464,5470474962,14001671871,128266762591,
2001,111,111,11,,,,0020000000-0,教育部主管,,,0,0,0,0,0,0,0,0,0,0,
2001,111,111,,1,,,0020010000-6,教育部,,,13830629821,3234762143,99721563484,0,116786955448,138468274,8464119206,6075664291,14678251771,131465207219,
2001,111,111,,,1,,5120010100-8,一般行政,,,655425272,197120874,195758241,0,1048304387,998603,13565629,1192300,15756532,1064060919,
2001,111,111,,,2,,5120010200-2,高等教育,,,0,926315656,85379209931,0,86305525587,39022433,4282663978,4177881825,8499568236,94805093823,
2001,111,111,,,,1,5120010201-5,"高等教育行政及
督導",,,0,459434769,12066439572,0,12525874341,29436148,3114162941,597550425,3741149514,16267023855,
2001,111,111,,,,2,5120010202-8,"技術職業教育行
政及督導",,,0,414946059,6177363933,0,6592309992,8526285,1168501037,484007151,1661034473,8253344465,
2001,111,111,,,,3,5120010203-0,"國立大學校院教
學與研究輔助",,,0,0,47465832114,0,47465832114,0,0,0,0,47465832114,
2001,111,111,,,,4,5120010204-3,"私立學校教學獎
助",,,0,51934828,19669574312,0,19721509140,1060000,0,3096324249,3097384249,22818893389,
2001,111,111,,,3,,5120010300-7,中等教育,,,0,534397950,875837685,0,1410235635,22716432,21742409,68295098,112753939,1522989574,
2001,111,111,,,,1,5120010301-0,"師資培育與藝術
教育行政及督導",,,0,534397950,875837685,0,1410235635,22716432,21742409,68295098,112753939,1522989574,
2001,111,111,,,4,,5120010500-6,終身教育,,,28488134,382679738,1304618768,0,1715786640,2455171,383297468,271429646,657182285,2372968925,
2001,111,111,,,,1,5120010501-9,"終身教育行政及
督導",,,0,327656459,1301600768,0,1629257227,2455171,382146788,271429646,656031605,2285288832,
2001,111,111,,,,2,5120010507-5,"國立臺灣藝術教
育館行政及推展",,,28488134,55023279,3018000,0,86529413,0,1150680,0,1150680,87680093,
2001,111,111,,,5,,5120010700-5,學務與輔導,,,0,288501417,1575686205,0,1864187622,17653711,55764700,38624132,112042543,1976230165,
2001,111,111,,,,1,5120010701-8,"學生事務與特殊
教育行政及督導",,,0,288501417,1575686205,0,1864187622,17653711,55764700,38624132,112042543,1976230165,
2001,111,111,,,6,,5120010900-4,各項教育推展,,,0,905746508,3664269234,0,4570015742,55621924,260004622,1515523936,1831150482,6401166224,
2001,111,111,,,,1,5120010904-5,"資訊與科技教育
行政及督導",,,0,784961043,1645739976,0,2430701019,49186241,259385122,1510990046,1819561409,4250262428,
2001,111,111,,,,2,5120010908-6,"國際及兩岸教育
交流",,,0,120785465,2018529258,0,2139314723,6435683,619500,4533890,11589073,2150903796,
2001,111,111,,,7,,5120018100-1,非營業特種基金,,,0,0,0,0,0,0,3205972000,0,3205972000,3205972000,
2001,111,111,,,,1,5120018110-5,"國立大學校院校
務及附設醫院基
金",,,0,0,0,0,0,0,3205972000,0,3205972000,3205972000,
2001,111,111,,,9,,5320011100-4,"加強文化與育樂活
動",,,0,0,1127667420,0,1127667420,0,241108400,2717354,243825754,1371493174,
2001,111,111,,,,1,5320011101-7,"國立社教機構創
新與發展",,,0,0,41716420,0,41716420,0,241108400,2717354,243825754,285542174,
2001,111,111,,,,2,5320011103-2,"教育部所屬機構
維持及發展輔助",,,0,0,1085951000,0,1085951000,0,0,0,0,1085951000,
2001,111,111,,,10,,7620012100-9,"學校教職員暨社教
機構聘任人員退休
撫卹給付",,,13146716415,0,5598516000,0,18745232415,0,0,0,0,18745232415,
2001,111,111,,,,,,小計,,,13830629821,3234762143,99721563484,0,116786955448,138468274,8464119206,6075664291,14678251771,131465207219,
2001,111,111,11,,,,0020000000-0,教育部主管,,,0,0,0,0,0,0,0,0,0,0,
2001,111,111,,1,,,0020010000-6,教育部,,,0,105681705,39586935,0,145268640,11447585,81137944,470537691,563123220,708391860,
2001,111,111,,,1,,5120010100-8,一般行政,,,0,1688506,0,0,1688506,0,11111899,0,11111899,12800405,
2001,111,111,,,2,,5120010200-2,高等教育,,,0,17733156,25209156,0,42942312,308492,32213011,0,32521503,75463815,
2001,111,111,,,,1,5120010201-5,"高等教育行政及
督導",,,0,15928879,25209156,0,41138035,308492,32213011,0,32521503,73659538,
2001,111,111,,,,2,5120010202-8,"技術職業教育行
政及督導",,,0,1531277,0,0,1531277,0,0,0,0,1531277,
2001,111,111,,,,4,5120010204-3,"私立學校教學獎
助",,,0,273000,0,0,273000,0,0,0,0,273000,
2001,111,111,,,3,,5120010300-7,中等教育,,,0,8764105,280000,0,9044105,11019403,0,0,11019403,20063508,
2001,111,111,,,,1,5120010301-0,"師資培育與藝術
教育行政及督導",,,0,8764105,280000,0,9044105,11019403,0,0,11019403,20063508,
2001,111,111,,,4,,5120010500-6,終身教育,,,0,21434552,1370000,0,22804552,0,22734200,224214108,246948308,269752860,
2001,111,111,,,,1,5120010501-9,"終身教育行政及
督導",,,0,21434552,1370000,0,22804552,0,22734200,224214108,246948308,269752860,
2001,111,111,,,5,,5120010700-5,學務與輔導,,,0,3701910,0,0,3701910,119690,0,890000,1009690,4711600,
2001,111,111,,,,1,5120010701-8,"學生事務與特殊
教育行政及督導",,,0,3701910,0,0,3701910,119690,0,890000,1009690,4711600,
2001,111,111,,,6,,5120010900-4,各項教育推展,,,0,52359476,12727779,0,65087255,0,15078834,245433583,260512417,325599672,
2001,111,111,,,,1,5120010904-5,"資訊與科技教育
行政及督導",,,0,51684476,12727779,0,64412255,0,15078834,245433583,260512417,324924672,
2001,111,111,,,,2,5120010908-6,"國際及兩岸教育
交流",,,0,675000,0,0,675000,0,0,0,0,675000,
2001,111,111,,,,,,保留數,,,0,105681705,39586935,0,145268640,11447585,81137944,470537691,563123220,708391860,
2001,111,111,,,,,,合計,,,13830629821,3340443848,99761150419,0,116932224088,149915859,8545257150,6546201982,15241374991,132173599079,
2001,112,112,11,,,,0020000000-0,教育部主管,,,0,0,0,0,0,0,0,0,0,0,
2001,112,112,,1,,,0020010000-6,教育部,,,13350963401,3769441691,103436073681,0,120556478773,86695112,9227185852,5251049775,14564930739,135121409512,
2001,112,112,,,1,,5120010100-8,一般行政,,,697275998,202170878,241381939,0,1140828815,1207000,19378135,841500,21426635,1162255450,
2001,112,112,,,2,,5120010200-2,高等教育,,,0,923748371,86980280530,0,87904028901,22604418,4499756968,4367165945,8889527331,96793556232,
2001,112,112,,,,1,5120010201-5,"高等教育行政及
督導",,,0,450316915,12043978417,0,12494295332,14477368,2676655755,641912979,3333046102,15827341434,
2001,112,112,,,,2,5120010202-8,"技術職業教育行
政及督導",,,0,417469213,6322882770,0,6740351983,7977050,1823101213,554537815,2385616078,9125968061,
2001,112,112,,,,3,5120010203-0,"國立大學校院教
學與研究輔助",,,0,0,47589805000,0,47589805000,0,0,0,0,47589805000,
2001,112,112,,,,4,5120010204-3,"私立學校教學獎
助",,,0,55962243,21023614343,0,21079576586,150000,0,3170715151,3170865151,24250441737,
2001,112,112,,,3,,5120010300-7,中等教育,,,0,563456198,762213580,0,1325669778,13971206,21055358,58675050,93701614,1419371392,
2001,112,112,,,,1,5120010301-0,"師資培育與藝術
教育行政及督導",,,0,563456198,762213580,0,1325669778,13971206,21055358,58675050,93701614,1419371392,
2001,112,112,,,4,,5120010500-6,終身教育,,,28988416,461300255,1366824301,0,1857112972,2969050,339970080,312290062,655229192,2512342164,
2001,112,112,,,,1,5120010501-9,"終身教育行政及
督導",,,0,395308743,1362429341,0,1757738084,2969050,338604239,312290062,653863351,2411601435,
2001,112,112,,,,2,5120010507-5,"國立臺灣藝術教
育館行政及推展",,,28988416,65991512,4394960,0,99374888,0,1365841,0,1365841,100740729,
2001,112,112,,,5,,5120010700-5,學務與輔導,,,0,339499710,1775034517,0,2114534227,17451573,78098100,54571131,150120804,2264655031,
2001,112,112,,,,1,5120010701-8,"學生事務與特殊
教育行政及督導",,,0,339499710,1775034517,0,2114534227,17451573,78098100,54571131,150120804,2264655031,
2001,112,112,,,6,,5120010900-4,各項教育推展,,,0,1279266279,4742269468,0,6021535747,28491865,326535956,457506087,812533908,6834069655,
2001,112,112,,,,1,5120010904-5,"資訊與科技教育
行政及督導",,,0,1117529155,2478548062,0,3596077217,19956593,325645706,454171724,799774023,4395851240,
2001,112,112,,,,2,5120010908-6,"國際及兩岸教育
交流",,,0,161737124,2263721406,0,2425458530,8535272,890250,3334363,12759885,2438218415,
2001,112,112,,,7,,5120018100-1,非營業特種基金,,,0,0,0,0,0,0,3673888000,0,3673888000,3673888000,
2001,112,112,,,,1,5120018110-5,"國立大學校院校
務及附設醫院基
金",,,0,0,0,0,0,0,3673888000,0,3673888000,3673888000,
2001,112,112,,,8,,5120019000-2,一般建築及設備,,,0,0,0,0,0,0,1208255,0,1208255,1208255,
2001,112,112,,,,1,5120019011-9,交通及運輸設備,,,0,0,0,0,0,0,1208255,0,1208255,1208255,
2001,112,112,,,10,,5320011100-4,"加強文化與育樂活
動",,,0,0,1127445346,0,1127445346,0,267295000,0,267295000,1394740346,
2001,112,112,,,,1,5320011101-7,"國立社教機構創
新與發展",,,0,0,41494346,0,41494346,0,267295000,0,267295000,308789346,
2001,112,112,,,,2,5320011103-2,"教育部所屬機構
維持及發展輔助",,,0,0,1085951000,0,1085951000,0,0,0,0,1085951000,
2001,112,112,,,11,,7620012100-9,"學校教職員暨社教
機構聘任人員退休
撫卹給付",,,12624698987,0,6440624000,0,19065322987,0,0,0,0,19065322987,
2001,112,112,,,,,,小計,,,13350963401,3769441691,103436073681,0,120556478773,86695112,9227185852,5251049775,14564930739,135121409512,
2001,112,112,11,,,,0020000000-0,教育部主管,,,0,0,0,0,0,0,0,0,0,0,
2001,112,112,,1,,,0020010000-6,教育部,,,0,158751648,205425288,0,364176936,600768,710019800,126788081,837408649,1201585585,
2001,112,112,,,1,,5120010100-8,一般行政,,,0,2627682,996528,0,3624210,0,2400000,0,2400000,6024210,
2001,112,112,,,2,,5120010200-2,高等教育,,,0,29405000,8417901,0,37822901,0,0,0,0,37822901,
2001,112,112,,,,1,5120010201-5,"高等教育行政及
督導",,,0,20815000,7045901,0,27860901,0,0,0,0,27860901,
2001,112,112,,,,2,5120010202-8,"技術職業教育行
政及督導",,,0,8590000,0,0,8590000,0,0,0,0,8590000,
2001,112,112,,,,4,5120010204-3,"私立學校教學獎
助",,,0,0,1372000,0,1372000,0,0,0,0,1372000,
2001,112,112,,,3,,5120010300-7,中等教育,,,0,7024115,97225359,0,104249474,0,0,10920305,10920305,115169779,
2001,112,112,,,,1,5120010301-0,"師資培育與藝術
教育行政及督導",,,0,7024115,97225359,0,104249474,0,0,10920305,10920305,115169779,
2001,112,112,,,4,,5120010500-6,終身教育,,,0,30842115,1069000,0,31911115,0,7006000,74244710,81250710,113161825,
2001,112,112,,,,1,5120010501-9,"終身教育行政及
督導",,,0,30842115,1069000,0,31911115,0,7006000,74244710,81250710,113161825,
2001,112,112,,,5,,5120010700-5,學務與輔導,,,0,6410718,0,0,6410718,600768,11898800,4080000,16579568,22990286,
2001,112,112,,,,1,5120010701-8,"學生事務與特殊
教育行政及督導",,,0,6410718,0,0,6410718,600768,11898800,4080000,16579568,22990286,
2001,112,112,,,6,,5120010900-4,各項教育推展,,,0,82442018,97716500,0,180158518,0,37776000,37543066,75319066,255477584,
2001,112,112,,,,1,5120010904-5,"資訊與科技教育
行政及督導",,,0,81770851,97716500,0,179487351,0,37776000,37543066,75319066,254806417,
2001,112,112,,,,2,5120010908-6,"國際及兩岸教育
交流",,,0,671167,0,0,671167,0,0,0,0,671167,
2001,112,112,,,7,,5120018100-1,非營業特種基金,,,0,0,0,0,0,0,650939000,0,650939000,650939000,
2001,112,112,,,,1,5120018110-5,"國立大學校院校
務及附設醫院基
金",,,0,0,0,0,0,0,650939000,0,650939000,650939000,
2001,112,112,,,,,,保留數,,,0,158751648,205425288,0,364176936,600768,710019800,126788081,837408649,1201585585,
2001,112,112,,,,,,合計,,,13350963401,3928193339,103641498969,0,120920655709,87295880,9937205652,5377837856,15402339388,136322995097,
